C_imb,tau,snowball_num,end_time,LIP_volume_end,t_max_used
1.940386652453298,0.4417037722227594,0,10.699999999999816,0.0,10.697528875405736
2.0614448130441736,0.4417037722227594,0,10.729999999999816,0.0,10.724260718755195
2.1900556323936105,0.4417037722227594,0,10.759999999999815,0.0,10.750992562104654
2.3266903109068093,0.4417037722227594,0,10.779999999999815,0.0,10.777724405454116
2.4718494465599394,0.4417037722227594,1,3.5999999999999672,0.0,10.804456248803575
2.6260648689757677,0.4417037722227594,1,3.4499999999999704,0.0,10.831188092153035
2.789901587924842,0.4417037722227594,1,3.3599999999999723,0.0,10.857919935502494
2.963959863391089,0.4417037722227594,1,3.289999999999974,0.0,10.884651778851953
3.1488774047860737,0.4417037722227594,1,3.2499999999999747,0.0,10.911383622201415
3.3453317073693305,0.4417037722227594,1,3.2099999999999755,0.0,10.938115465550874
3.554042534434872,0.4417037722227594,1,3.179999999999976,0.0,10.964847308900334
3.775774554358038,0.4417037722227594,1,3.149999999999977,0.0,10.991579152249793
4.011340142164213,0.4417037722227594,1,3.139999999999977,0.0,11.018310995599254
4.261602355883718,0.4417037722227594,1,3.1099999999999777,0.0,11.045042838948714
4.52747809859755,0.4417037722227594,1,3.089999999999978,0.0,11.071774682298173
4.809941477758981,0.4417037722227594,1,3.0799999999999783,0.0,11.098506525647633
5.110027374098796,0.4417037722227594,1,3.0699999999999785,0.0,11.125238368997092
5.428835233189814,0.4417037722227594,1,3.0599999999999787,0.0,11.151970212346551
5.767533093562112,0.4417037722227594,1,3.049999999999979,0.0,11.178702055696013
6.127361866127036,0.4417037722227594,1,3.0299999999999794,0.0,11.205433899045472
6.509639880588831,0.4417037722227594,1,3.0299999999999794,0.0,11.232165742394931
6.915767715500878,0.4417037722227594,1,3.0199999999999796,0.0,11.258897585744393
7.34723332966277,0.4417037722227594,1,3.0199999999999796,0.0,11.285629429093852
7.805617513658469,0.4417037722227594,1,3.0199999999999796,0.0,11.312361272443312
8.292599681508731,0.4417037722227594,1,3.00999999999998,0.0,11.339093115792771
8.809964023657075,0.4417037722227594,1,3.00999999999998,0.0,11.36582495914223
9.359606043832427,0.4417037722227594,1,2.99999999999998,0.0,11.39255680249169
9.943539503737975,0.4417037722227594,1,3.00999999999998,0.0,11.419288645841151
10.563903801010007,0.4417037722227594,1,3.00999999999998,0.0,11.44602048919061
11.222971807477869,0.4417037722227594,1,2.99999999999998,0.0,11.47275233254007
11.923158196442536,0.4417037722227594,1,3.00999999999998,0.0,11.49948417588953
12.66702828948324,0.4417037722227594,1,3.00999999999998,0.0,11.52621601923899
13.457307455204475,0.4417037722227594,1,2.99999999999998,0.0,11.55294786258845
14.296891094358662,0.4417037722227594,1,3.00999999999998,0.0,11.57967970593791
15.18885524792716,0.4417037722227594,1,2.99999999999998,0.0,11.606411549287369
16.136467867025715,0.4417037722227594,1,3.0199999999999796,0.0,11.633143392636828
17.14320078592416,0.4417037722227594,1,3.00999999999998,0.0,11.65987523598629
18.212742442047258,0.4417037722227594,1,3.0299999999999794,0.0,11.686607079335749
19.349011389559337,0.4417037722227594,1,3.049999999999979,0.0,11.713338922685208
20.55617065604391,0.4417037722227594,1,3.0299999999999794,0.0,11.74007076603467
21.838642994877258,0.4417037722227594,1,3.0599999999999787,0.0,11.76680260938413
23.201127089177795,0.4417037722227594,1,3.039999999999979,0.0,11.793534452733589
24.648614766698078,0.4417037722227594,1,3.0599999999999787,0.0,11.820266296083048
26.186409288731575,0.4417037722227594,1,3.089999999999978,0.0,11.846998139432507
27.820144780039765,0.4417037722227594,1,3.0699999999999785,0.0,11.873729982781967
29.555806870987155,0.4417037722227594,1,3.089999999999978,0.0,11.900461826131428
31.399754627511395,0.4417037722227594,1,3.1199999999999775,0.0,11.927193669480888
33.358743849275704,0.4417037722227594,1,3.149999999999977,0.0,11.953925512830347
35.43995182136195,0.4417037722227594,1,3.1199999999999775,0.0,11.980657356179806
37.65100361018916,0.4417037722227594,1,3.149999999999977,0.0,12.007389199529268
39.99999999999999,0.4417037722227594,1,3.189999999999976,0.0,12.034121042878727
0.1,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.10623886793066824,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.11286697059189969,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.11990859182447447,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.1273895305059275,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.13533719507169065,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.14378070393328427,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.15275099216146698,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.1622809248252063,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.17240541740171794,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.18316156369872846,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.19458877175763892,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.2067289082355074,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.21962645179483306,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.23332865606312544,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.24788572275930698,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.26335098562124254,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.279781105808265,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.29723627949460585,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.3157804584143062,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.3354815841656335,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.356411837133441,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.3786479009414648,0.4725581411353601,0,10.009999999999831,0.0,10.0
0.4022712434034503,0.4725581411353601,0,10.009999999999831,0.0,10.002675647262697
0.42736841500244843,0.4725581411353601,0,10.03999999999983,0.0,10.031274792202694
0.45403136599184135,0.4725581411353601,0,10.05999999999983,0.0,10.059873937142692
0.48235778327988127,0.4725581411353601,0,10.08999999999983,0.0,10.08847308208269
0.5124514483320121,0.4725581411353601,0,10.119999999999829,0.0,10.117072227022687
0.5444226174022428,0.4725581411353601,0,10.149999999999828,0.0,10.145671371962685
0.578388425486656,0.4725581411353601,0,10.179999999999827,0.0,10.174270516902682
0.6144733154790399,0.4725581411353601,0,10.209999999999827,0.0,10.20286966184268
0.6528094941009757,0.4725581411353601,0,10.239999999999826,0.0,10.231468806782678
0.6935374162767991,0.4725581411353601,0,10.269999999999825,0.0,10.260067951722675
0.7368062997280774,0.4725581411353601,0,10.289999999999825,0.0,10.288667096662673
0.7827746716729558,0.4725581411353601,0,10.319999999999824,0.0,10.31726624160267
0.8316109496333534,0.4725581411353601,0,10.349999999999824,0.0,10.345865386542668
0.8834940584779543,0.4725581411353601,0,10.379999999999823,0.0,10.374464531482666
0.9386140859616947,0.4725581411353601,0,10.409999999999823,0.0,10.403063676422663
0.9971729791634937,0.4725581411353601,0,10.439999999999822,0.0,10.43166282136266
1.059385284373814,0.4725581411353601,0,10.469999999999821,0.0,10.460261966302658
1.1254789331428305,0.4725581411353601,0,10.48999999999982,0.0,10.488861111242656
1.1956960773691057,0.4725581411353601,0,10.51999999999982,0.0,10.517460256182654
1.2702939764883447,0.4725581411353601,0,10.54999999999982,0.0,10.546059401122651
1.3495459400126866,0.4725581411353601,0,10.579999999999819,0.0,10.574658546062649
1.4337423288737734,0.4725581411353601,0,10.609999999999818,0.0,10.603257691002646
1.523191619238295,0.4725581411353601,0,10.639999999999818,0.0,10.631856835942644
1.6182215326935794,0.4725581411353601,0,10.669999999999817,0.0,10.660455980882642
1.7191802369439673,0.4725581411353601,0,10.689999999999817,0.0,10.68905512582264
1.82643762141705,0.4725581411353601,0,10.719999999999816,0.0,10.717654270762637
1.940386652453298,0.4725581411353601,0,10.749999999999815,0.0,10.746253415702634
2.0614448130441736,0.4725581411353601,0,10.779999999999815,0.0,10.774852560642632
2.1900556323936105,0.4725581411353601,0,10.809999999999814,0.0,10.80345170558263
2.3266903109068093,0.4725581411353601,1,3.709999999999965,0.0,10.832050850522627
2.4718494465599394,0.4725581411353601,1,3.4899999999999696,0.0,10.860649995462625
